Store ID,Business Name,Customer Name,Rating,Comment,Reply,Reply Date,Staff Mentioned,Created Date,Updated Date,Review ID,Source File
location-13380444637775966918,Coffee Island Beyond | GK 2,Bhawna Masta,FIVE,"The bobastic caffecino, tiramisu and the mac n cheese were amazing! The bobastic caffecino was recommended to us by Udit. The service was also really polite. Overall, the atmosphere was also really nice.","So glad you loved the Bobastic Caffeccino, Tiramisu & Mac n Cheese! Our team’s thrilled to have made your visit special ,can’t wait to see you again! ☕",12-09-2025,"Overall, Udit",09-09-2025,09-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xKd2NYbFpZamxJTm1WdFdHRmlRbWhSZFU5ak1rRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Simarpreet Singh,FIVE,Good coffee by barista Udit 👍,"Five stars and a whole lot of love, grateful for your support!",04-09-2025,Udit,03-09-2025,03-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT21GRlUyZEZiR05vVWpCVVltOUlTVkpxY1VKR1UyYxAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,pushpanjali sharma,FIVE,Good ambience and cozy vibe. Delicious coffee and welcoming staff... Must try...♥️,"A cozy vibe, great coffee, and welcoming faces, that’s exactly what we aim for. Glad you felt it all!",04-09-2025,"Delicious, Must",03-09-2025,03-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xKV1NscHBaRWh5UW1adVZFRjVkVXhUVG5sdlpYYxAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Aman Suryawanshi,FIVE,"Coffee Island is a wonderful place to relax and enjoy a great cup of coffee. The ambience is warm, inviting, and thoughtfully designed — perfect whether you want to work, read, or simply unwind. What really stands out is the coffee culture here; it’s not just about serving coffee but creating an experience. The staff are knowledgeable and passionate, specially SURBHI & YASMIN and every cup reflects quality and care. Definitely a place I’d recommend to all coffee lovers!","Thank you for sharing your wonderful experience! We're thrilled to hear that you enjoyed the ambience and the coffee culture we strive to create. Every cup is made with care, and it’s great to know that it made your visit special. We look forward to welcoming you back soon for another relaxing coffee moment!",10-09-2025,What,02-09-2025,02-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pSRE1rSkpPSEZKZVhZelVVazRaakpRWW5CaVMzYxAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Sk film,FIVE,Nice place for hangout and office work i loved pour over...,Glad you enjoyed the pour over! We love being a spot where work and good coffee go hand in hand. See you again for more brews and hangouts.,04-09-2025,Nice,02-09-2025,02-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT21aNWQzVjNkMDV1VG14MWFVZDRjemx1V0hwVVozYxAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Abhi,FOUR,"Items in the menu are limited, food is decent.
It is very neat and clean, good ambience and lighting. Nice place to have coffee and hang out with friends.","We’re glad you enjoyed the ambience, cleanliness, and the vibe of our cafe. Your note on the menu variety has been taken into account, and our team is already exploring ways to expand the options while keeping the experience fresh and enjoyable. We look forward to welcoming you back for coffee and good times with friends.",04-09-2025,"Items, Nice",02-09-2025,02-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pOelFtWkRNRzh4VG01U1pIbExlalJ2UWpVNE1HYxAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Arundhati Dasgupta,ONE,"It's the worst place in GK2. Food was AWFULLY BAD and over the top pricing. Their Pasta had no salt, no olive oil, just bouled noodles in some awful vegetable oil. The Croissants had no accompaniment like jam or anything. The tea was cold. Their chicken puff was stale. And of course in a Saturday evening it was empty while all other places were booked full. Massively OVER PRICED for such bad food. NEVER EVER visit this place.","We hear you, Arundhati. Your points on food quality and value have been noted, and our team has already begun reviewing these areas. Guest feedback like yours helps us strengthen our menu and experience, and we’d be glad to welcome you back once these improvements are live.",01-09-2025,"And, Massively, Saturday, The Croissants, Their, Their Pasta",30-08-2025,30-08-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT21oMVgwdzFabFkxVkc1YVpHVnlVVkZPZHpSTE4xRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Shrabani Dasgupta,ONE,"We ordered tea, spaghetti, open chicken puffs and butter croisant. Tea was cold. Spaghetti had no salt. Neither did chicken puffs. Butter croissant came without butter (and no marmalade/jam/compote) - basically one dry croissant hard to swallow.

Disappointment, to say the least. No wonder it remains empty most of the time, in a market where finding a seat is difficult on a Saturday evening.","Shrabani, thank you for being upfront about your experience. The details you’ve mentioned are under review with our kitchen team so that such gaps don’t repeat. We’re committed to building a better dining experience, and we’d love for you to notice the difference on your next visit.",01-09-2025,"Butter, Disappointment, Neither, Saturday, Spaghetti, Tea",30-08-2025,30-08-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2sxNFowWTViRk4wUWxweFVsOTBUMGxUVUhZd00wRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,King Op,FOUR,,"Thanks a latte for the 4 stars! Your support keeps us brewing our best every day.
",28-08-2025,,27-08-2025,27-08-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tab2IxUjZUMlk0YUVOamVEUnVWa1Y0VFhJdE1WRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,yamini bhattacharya,FIVE,"Vibrant and beautiful, community coffee club environment. Very happy to go staff and service. Amazing coffee and tasty, complimenting food... It's very different from any regular coffee cafes... A must try..","Thank you for sharing such lovely feedback! We’re so glad you enjoyed the coffee, food, and warm community vibe - we can’t wait to welcome you back again soon.",25-08-2025,Vibrant,24-08-2025,24-08-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xCdGRXeHpaMDlzTUZSSWNFazJNWFk1U3pKV1FrRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Manisha Khanna,THREE,They need to work on their menu and coffee to be served HHHOOOTT,"Thank you for sharing your feedback with us. We’ve noted your suggestion regarding both the menu and serving temperature of our coffee. Our team has already started reviewing these areas to ensure every cup and every visit feels just right. We truly value inputs like yours, as they help us refine the Coffee Island experience further. Looking forward to welcoming you again soon.",22-08-2025,,20-08-2025,20-08-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tnMk4wRnZUbXhHU0daRk9HMXFVM05hVGxkeFpWRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Mohd Danish,FIVE,nice ambiance,So glad you enjoyed both the coffee and the ambiance. That’s exactly the experience we love creating. ☕✨,22-08-2025,,20-08-2025,20-08-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tKNFRtWXRiVU5CVnpkbU5sRXRUR0ZIYm05RFdWRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Manisha beniwal,FIVE,Nice coffee great ambiance,So glad you enjoyed both the coffee and the ambiance. That’s exactly the experience we love creating. ☕✨,22-08-2025,Nice,20-08-2025,20-08-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT210dlJFdHlVell6WjFOTlZUbDFhVFZ3TmtneE9HYxAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Shubham Shukla,FIVE,❤️,"Five stars and a whole lot of love, grateful for your support!",22-08-2025,,19-08-2025,19-08-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT25sdmNXdG1TelJLYTFoaFYyZHBaVTFUVlhKdmJFRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Abhishek Pratap Singh,FIVE,Nice coffee," Hi Abhishek,
 We’re so glad you enjoyed the coffee. Feedback like yours inspires our team to keep crafting memorable experiences. Looking forward to welcoming you back soon.",18-08-2025,Nice,18-08-2025,18-08-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2poM2JHa3djRmxaVkVkR2FsTm5NM1JNTFdSeldtYxAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Ranjan Bhunia,FIVE,"Staff is very humble and nice, loved their long pour"," Hi Ranjan,
 We’re so glad you enjoyed the long pour. Feedback like yours inspires our team to keep crafting memorable experiences. Looking forward to welcoming you back soon.",18-08-2025,,17-08-2025,17-08-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT210SE1rbFFVRWhWVlRWTFZGUlZhVVF6TmxOSGJtYxAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Akash Kumar,FIVE,Good coffee and java Chip waooo," Hi Akash,
 We’re so glad you enjoyed the Java Chip Killer. Feedback like yours inspires our team to keep crafting memorable experiences. Looking forward to welcoming you back soon.",18-08-2025,Chip,16-08-2025,16-08-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT205RFVFMUdkbGREYTBJNVdFdDZTRlJSTmxSdlVsRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Amarjeet Choudhary,FIVE,Nice coffee and very good staff,We’re glad you enjoyed both the coffee and the warm service at Coffee Island. It’s always a pleasure to host you. ☕✨,22-08-2025,Nice,16-08-2025,16-08-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xaUWVHeHFOVmhFTVRSS1JYQkxXQzFIYm1KcFFsRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Suryanath yadav,FIVE,,"Five stars and a whole lot of love, grateful for your support!",29-09-2025,,27-09-2025,27-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xOc1RYcExYME5XTjFsS1prTlZORkUwTkd3NFdGRRAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Aryan Magar,FIVE,Thanks all team to make us feel wwoooooowww,Thank you! We're so happy you had a great coffee experience. Can’t wait to have you back - there’s always more to discover!,23-09-2025,,22-09-2025,22-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pSRloyWnhjblZsUzAxQ2VIUnlOMFpGVW5kYVRuYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Shagun Jaswal,FIVE,Thanks uaar to make it fell spcl spcly when you bring your frds for treat,Thank you for the perfect rating! 😊 We're so glad you had a great experience. Hope to welcome you back soon!,23-09-2025,,22-09-2025,22-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT21sWVUwdzFXV0pIUmxneVNtSmZZMDVIT0hkeE5HYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Vansh Budhiraja,FIVE,Udit as very kind and served he was very humble,Wonderful to hear you had such a humble and kind service experience - that’s exactly the atmosphere we aim to create.,26-09-2025,Udit,22-09-2025,22-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT25aR1NYUndZWEJtZGxWekxWSkZZMlpLU0cxUWNXYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Ria Chowdhury,FIVE,"Great coffee and great service!
You’ll find Ruth here, she is a star",It means the world to us when our brews and crew get the love they deserve.Can’t wait to welcome you back soon!,23-09-2025,Ruth,21-09-2025,21-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT25OcU5tUnpRWGhaUkU1WVZEUlFSRlJwTURWRlowRRAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Anusree Guha,FIVE,Had a really nice experience here. Service was top-notch.,Thank you for the perfect rating! 😊 We're so glad you had a great experience. Hope to welcome you back soon!,23-09-2025,Had,21-09-2025,21-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xkWE1ERkVNVzF4UWpJMU1HVk9lVWN4UnpjdGJGRRAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Javed Akhtar,FIVE,Great food and great ambience and very gold hospitality specially udit he is very good and polite Barista,"Hi Javed,
We’re so glad you loved the ambience and the food! Creating a space that feels warm and welcoming while serving a great cup is what we strive for. Can’t wait to host you again at Coffee Island!",23-09-2025,Barista,21-09-2025,21-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT21kTVgySlllV1prWmxsTGIwUkJWbkYwVGxWUFpHYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Saraswati Devi,FIVE,Best 24/7 spot to chill relax at south delhi best part the team is so helpfull,So happy to hear that! 😊☕ Glad you had a great time! See you again soon! ✨,23-09-2025,Best,21-09-2025,21-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT25sNFIzSXdiRE54UVhwWlRUSXRlRWhDTVdVelFWRRAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Arun Aryan Official.,FIVE,Nice view and nice make by udit,Glad to know you had a good experience with our team! 👌,23-09-2025,Nice,20-09-2025,20-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2psWVZUZHdWbk4zYWpCc1RXZEZMVjlyY1c4eGFsRRAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,vivek kumar,FIVE,Good service by Udit and nice coffee ☕,So happy to hear that! 😊☕ Glad you had a great time! See you again soon! ✨,23-09-2025,Udit,20-09-2025,20-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT21GdmJFbFlVelZsVFhaWFNtdEtlRWhFVG1wc09IYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Gurman Sehgal,FIVE,,"Five stars and a whole lot of love, grateful for your support!",23-09-2025,,20-09-2025,20-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xSRFJYSmZjVGt6WDNKR2MxUk9lVTVxVDJGUlprRRAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Tegggh,FIVE,,"Five stars and a whole lot of love, grateful for your support!",23-09-2025,,20-09-2025,20-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT21WUGNrbG9ZVmxvUkhoalpEbEVPV1Y2Yldoa1gyYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Ritesh Kumar,FIVE,Nice coffee and good place,"Thank you! So glad you loved the European coffee experience right where you're at. We’ll keep the brews bold and the vibes just right, see you again soon!",23-09-2025,Nice,20-09-2025,20-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT25OMlFVd3RUa3hPZUdnMVFXVlNRaTFaVVc5aUxYYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Parmod Yadav,FIVE,"Good coffee and value for money
Good service by udit Barista",It means the world to us when our brews and crew get the love they deserve.Can’t wait to welcome you back soon!,23-09-2025,Barista,19-09-2025,19-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT20xdWJERjRaMnByV0Y5S1EwNUpjM0Z0U0hKdlpFRRAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,love b,FIVE,Udit just made  islander cold coffee and it was perfectly the way I like. He understood it well the way I like it and made sure it was served exactly the way I like it. It's lovely to hv a place tht is 24/7 open and with good coffee and hospitality.,"We’re delighted to know you enjoyed your Islander Cold Coffee just the way you like it! 🌟 Our team always strives to understand preferences and serve with warmth, and it’s wonderful that you felt that. Being open 24/7, we look forward to welcoming you anytime for more coffee moments. 💛☕",23-09-2025,Udit,19-09-2025,19-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pKWlpGVmZRakZqUXpGRWR6bFdSWGhWYTBOTVZXYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Guru ji Fitness,FIVE,Lovely coffee shop in GK2 Market  and amazing coffee,Delighted you enjoyed the coffee and space at GK2! ☕✨,19-09-2025,"Lovely, Market",17-09-2025,17-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT21WQ2RFRmxiREpWWVRoWFdUVjJSbEk1WlhnMFozYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Jaswant Singh,FIVE,"Great team
Excellent food & beverages

Special mention to surbhi to help me with the suggetion on long pour must try drin at coffe island","Delighted you had a great experience and enjoyed the long pour.Our team loves helping guests discover new favorites, looking forward to serving you again soon.",17-09-2025,"Excellent, Special",17-09-2025,17-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2paUU9YSkZURlZ1Y1hOMGIyOXdVa056ZHpkNmJuYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Prithvi Pal Singh,FIVE,"Thanks yasmin,ruth and neeraj for warm hospitality. Lovely place to be here",So glad you felt the warmth and hospitality. Can’t wait to welcome you back soon!,17-09-2025,Lovely,16-09-2025,16-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT25SaVdHMXJORmt6U2paWGNXZGpSbXB3VVRKMUxYYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Shakti Hasija,FIVE,Really cool vibe and team,"Hi Shakti,
Thrilled to know you enjoyed the vibe and the energy of our team! We always aim to keep the spirit high and the experience even better. Looking forward to welcoming you back soon!",17-09-2025,,16-09-2025,16-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT21OQlVITTFaRWMwYVhkMVZuQkVha1pDWkVKWGEzYxAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Arpita Panda,FIVE,"Beautiful ambience, awesome coffee","Hi Arpita,
We’re so glad you loved the ambience and the coffee! Creating a space that feels warm and welcoming while serving a great cup is what we strive for. Can’t wait to host you again at Coffee Island!",17-09-2025,Beautiful,16-09-2025,16-09-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xKYVpGY3lUVVV5YjNOTVl6WlNNMjFhUkRGNFIxRRAB,reviews-ABHRLXUNxGK6quVlsTH0Z_0zurQHi2ERCKL3GB.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Dipali Moitra,FIVE,Coffee Island = comfort in a cup 🤍 Highly recommend,We’re so glad Coffee Island feels like comfort in a cup to you. Truly appreciate the recommendation. ,27-01-2026,Highly,23-01-2026,23-01-2026,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT205Sk1VeDVWMDlIVms0elJHTTFNalkyU1d0QmNrRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Ishita srivastava,FIVE,,"Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.
",27-01-2026,,23-01-2026,23-01-2026,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT21sc01reFdlVVZuZWpkVU4zRTBUa2hhVEhsVFpGRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Babbu Yadav,FIVE,Nice cafe Good service,Thank you! We’re glad you enjoyed the café and the service. Hope to see you again soon.,27-01-2026,Nice,22-01-2026,22-01-2026,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2twaU5GaHlPVlpsZVRJeU1rZFFkbTVWUjBGeWFYYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Sachin Aggarwal,FOUR,,Thank you for the 4-star rating! We’re glad you had a good experience and look forward to making your next visit even better.,27-01-2026,,20-01-2026,20-01-2026,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT25OTmJWVkJSVzFpY25wTFdYbDZXVTlLTmt4d1JsRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Shadab Shafi,FIVE,Spacious cafe with great food and fast service. The quantity of the items has also been improved in recent visits. Recommend the egg burrito and the breakfast platter with the omelette which was sublime. Drinks were perfect especially the java chip killer.,"Thank you for sharing such detailed feedback. We’re glad you enjoyed the spacious ambience, fast service, and drinks. We also appreciate your honest input regarding portion sizes and the vegetable quantity in the Three Cheese Mac - this has been noted and will be reviewed with the team to ensure better value and consistency.

For us to look into this more closely, please DM us on Instagram @coffee.island.in or write to us at hello@coffeeisland.in so we can connect with you directly.",07-01-2026,"Drinks, Recommend, Spacious",02-01-2026,18-01-2026,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT210WFdXUnVVRjlQVDFJd2RqTmpZMTlKTUZKeVowRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Riya Dev,FIVE,Very good place with great people! Thankyou! 🩷,Thank you! We’re glad you enjoyed the place and our team. Hope to see you again soon.,20-01-2026,Thankyou,17-01-2026,17-01-2026,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT25kU1FrVTFkM1pzWjJKR1JUVXdRVUpVWTFFeE1WRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Shivani Thakur,FIVE,We had great experience with surbhi in coffee island beyond gk2,We’re glad you had a great time at Coffee Island Beyond GK2 and look forward to welcoming you again soon.,20-01-2026,,16-01-2026,16-01-2026,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2s5NWFtbE5Sa1k0TUhKelZXTXpRM2hEYUdsWVRXYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Neha Gupta,FIVE,,"Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.
",20-01-2026,,15-01-2026,15-01-2026,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tKa1MxVnBOVEZJZWpaSFMzWlZPVUpyVVZCaU5XYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Umesh Matho,FIVE,Nice cafe,"Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.
",20-01-2026,Nice,15-01-2026,15-01-2026,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT21sUFdFYzJiekpvTURWVlNEZHdielp4T1Y5eGVuYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Shagun Bajpai,FIVE,"We went to Coffee Island for a quick evening snack and it was an absolute delight! Please go for cheesy mushroom sandwich and hot chocolate for a warm and cozy feeling! They offer great options for coffee and scrumptious food

200% recommended.","We’re glad you enjoyed the cheesy mushroom sandwich, hot chocolate, and the cozy vibe. We truly appreciate the recommendation and hope to welcome you again soon.",20-01-2026,Please,13-01-2026,13-01-2026,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xSdloyeFFZalZzWTA1aU5UbFBUV2RCVEZkUmNFRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Saurabh Vasisht,THREE,Please note that only beverages are served between midnight & 7 in the morning.,Thank you for sharing this information. Allow us to look into it.,25-02-2026,Please,07-01-2026,07-01-2026,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2paaFFYUlljMEY2VVhWTFVWbEJSRlJEYm1rNU1sRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
