Deployment Name,StoreKitchen Name,Item Code ,Item Name,Category Name ,Super Category Name ,Average Price ,Opening Date ,Opening Qty ,Unit ,Amt ,Purchase Qty ,Amt ,Stock In Qty ,Amt ,Consumption Qty ,Amt ,Yield Wastage ,Amt ,Stock Out Qty ,Amt ,Total (Stock Out + Consumption Qty) ,Amt ,Wastage Qty ,Amt ,Reuse Qty ,Amt ,Return Qty ,Amt ,Closing Date ,Closing Qty ,Closing Amt ,Latest Physical ,Physical Qty,Physical Amt,Variance Qty,Variance Amt,Variance Percent,PhysicalGain/Loss Qty ,Amt ,Actual Consumption ,Amt ,Ideal Closing Qty ,Amt ,Physical Adjusted Closing Qty ,Amt
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000129,Spatula 8*4,SMALLWARE,CAPEX,413,01-05-2025,1,PCS,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,1,413,31-05-2025,1,413,0,0,0,0,0,0,0,1,413,1,413,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,SAN0000011,Clax Paper 200 Colour Safe,CLEANING CHEMICALS - POWDERS,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,4559.52,01-05-2025,1,PCS,4559.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,1,4559.52,31-05-2025,1,4559.52,0,0,0,0,0,0,0,1,4559.52,1,4559.52,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000105,Whipped Cream Dispenser 1000 Ml,SMALLWARE,CAPEX,2891,01-05-2025,1,PCS,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,1,2891,31-05-2025,1,2891,0,0,0,0,0,0,0,1,2891,1,2891,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000104,Rocky Road & Pecan Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,105.67,01-05-2025,1,PCS,105.67,44,4649.44,0,0,14,1479.37,0,0,0,0,14,1479.37,25,2641.73,0,0,0,0,31-05-2025,3,317.01,31-05-2025,3,317.01,0,0,-200,-3,-317.01,42,4438.11,6,634.01,3,317.01,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000198,Pvc Condiment Organiser 11 Compartment,SMALLWARE,CAPEX,3245,01-05-2025,1,PCS,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,1,3245,31-05-2025,1,3245,0,0,0,0,0,0,0,1,3245,1,3245,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000111,Bar Spoon,SMALLWARE,CAPEX,162.4,01-05-2025,1,PCS,162.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,1,162.4,31-05-2025,1,162.4,0,0,0,0,0,0,0,1,162.4,1,162.4,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000285,Boba Stainer,SMALLWARE,CAPEX,78.4,01-05-2025,1,PCS,78.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,1,78.4,31-05-2025,1,78.4,0,0,0,0,0,0,0,1,78.4,1,78.4,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000130,Tong,SMALLWARE,CAPEX,165.2,01-05-2025,1,PCS,165.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,1,165.2,31-05-2025,1,165.2,0,0,0,0,0,0,0,1,165.2,1,165.2,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000063,Hoodie - Xxl,WINTER GARMENTS,RETAIL,675,01-05-2025,1,PCS,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,1,675,31-05-2025,1,675,0,0,0,0,0,0,0,1,675,1,675,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000110,Strainer Bar Strainer,SMALLWARE,CAPEX,190.4,01-05-2025,1,PCS,190.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,1,190.4,31-05-2025,1,190.4,0,0,0,0,0,0,0,1,190.4,1,190.4,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,SAN0000038,Dustbin Green (70 Ltrs.) (with paddle & flat lid),CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,289.1,01-05-2025,1,PCS,289.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,1,289.1,31-05-2025,1,289.1,0,0,0,0,0,0,0,1,289.1,1,289.1,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,SAN0000036,DI Churn Brush Hard Short Green PC W1,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,1982.4,01-05-2025,1,PCS,1982.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,1,1982.4,31-05-2025,1,1982.4,0,0,0,0,0,0,0,1,1982.4,1,1982.4,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000219,Ice Bucket,SMALLWARE,CAPEX,814.2,01-05-2025,1,PCS,814.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,1,814.2,31-05-2025,1,814.2,0,0,0,0,0,0,0,1,814.2,1,814.2,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000133,Boston Shaker,SMALLWARE,CAPEX,354,01-05-2025,1,PCS,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,1,354,31-05-2025,1,354,0,0,0,0,0,0,0,1,354,1,354,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000089,Manual Pour Over Aeropress Coffee And Espresso Maker: 85R11,BOH BEVERAGE EQUIPMENT,CAPEX,4640,01-05-2025,1,PCS,4640,0,0,0,0,0,0,0,0,1,4640,1,4640,0,0,0,0,0,0,31-05-2025,0,0,31-05-2025,1,4640,-1,-4640,0,1,4640,-1,-4640,0,0,1,4640,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000206,Salver (Round - 14),SMALLWARE,CAPEX,1976.5,01-05-2025,2,PCS,3953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,2,3953,31-05-2025,2,3953,0,0,0,0,0,0,0,2,3953,2,3953,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000131,Thermometer,SMALLWARE,CAPEX,914.5,01-05-2025,2,PCS,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,2,1829,31-05-2025,2,1829,0,0,0,0,0,0,0,2,1829,2,1829,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,KIA0000003,Hario V 60 Bleached Filter Paper-Size 02- 100Pcs : VCF-02-100W,COOKING ACCESSORIES,KITCHEN ACCESSORIES,336.06,01-05-2025,2,PCS,672.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,197,66203.82,31-05-2025,195,65531.7,2,672.12,-9650,193,64859.58,-193,-64859.58,2,672.12,195,65531.7,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,SAN0000012,Coffee Machine Cleaning Tablets (Suma Vend),CLEANING CHEMICALS - POWDERS,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,1062,01-05-2025,2,PCS,2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,2,2124,31-05-2025,2,2124,0,0,0,0,0,0,0,2,2124,2,2124,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000102,Hario V60-02 Ceramic Dripper White,SMALLWARE,CAPEX,2132.5,01-05-2025,2,PCS,4265,0,0,0,0,0,0,0,0,1,2132.5,1,2132.5,0,0,0,0,0,0,31-05-2025,1,2132.5,31-05-2025,1,2132.5,0,0,50,0,0,0,0,1,2132.5,1,2132.5,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000132,Jug,SMALLWARE,CAPEX,354,01-05-2025,2,PCS,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,2,708,31-05-2025,2,708,0,0,0,0,0,0,0,2,708,2,708,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,STC0000034,White Board,STATIONARY,STORE CONSUMABLES,472,01-05-2025,2,PCS,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,2,944,31-05-2025,2,944,0,0,0,0,0,0,0,2,944,2,944,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000059,Hoodie - S,WINTER GARMENTS,RETAIL,675,01-05-2025,2,PCS,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,2,1350,26-05-2025,NA,NA,NA,NA,NA,0,0,0,0,2,1350,2,1350,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000073,Boston Cream Pie Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,61.91,01-05-2025,2,PCS,123.83,25,1547.87,0,0,13,804.89,0,0,0,0,13,804.89,15,928.71,0,0,0,0,31-05-2025,1,61.91,31-05-2025,1,61.91,0,0,50,2,123.83,26,1609.77,-1,-61.91,1,61.91,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,SAN0000035,Broom And Dust Pan,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,501.5,01-05-2025,2,PCS,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,2,1003,31-05-2025,2,1003,0,0,0,0,0,0,0,2,1003,2,1003,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,STC0000054,Tap Me Box - Small,STATIONARY,STORE CONSUMABLES,708,01-05-2025,2,PCS,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,2,1416,31-05-2025,2,1416,0,0,0,0,0,0,0,2,1416,2,1416,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000087,Peri Peri Cheese Toastie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,76.98,01-05-2025,3,PCS,230.95,83,6389.61,0,0,65,5003.9,0,0,0,0,65,5003.9,9,692.85,0,0,0,0,31-05-2025,6,461.9,31-05-2025,6,461.9,0,0,-100,-6,-461.9,80,6158.65,12,923.8,6,461.9,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,80.74,01-05-2025,3,PCS,242.21,60,4844.14,0,0,37,2987.22,0,0,0,0,37,2987.22,30,2422.07,0,0,0,0,31-05-2025,1,80.74,31-05-2025,1,80.74,0,0,66.67,5,403.68,62,5005.61,-4,-322.94,1,80.74,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000094,Oats And Honey Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,48.03,01-05-2025,3,PCS,144.08,44,2113.14,0,0,14,672.37,0,0,0,0,14,672.37,27,1296.71,0,0,0,0,31-05-2025,3,144.08,31-05-2025,3,144.08,0,0,0,-3,-144.08,44,2113.16,6,288.16,3,144.08,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000061,Hoodie - L,WINTER GARMENTS,RETAIL,675,01-05-2025,3,PCS,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,3,2025,31-05-2025,3,2025,0,0,0,0,0,0,0,3,2025,3,2025,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000033,Chemex Manual Pour Over Classic Coffeemaker 3 Cup :Cm-1C,BOH BEVERAGE EQUIPMENT,CAPEX,3680.66,01-05-2025,3,PCS,11041.98,0,0,0,0,0,0,0,0,1,3680.66,1,3680.66,0,0,0,0,0,0,31-05-2025,2,7361.32,31-05-2025,2,7361.32,0,0,33.33,0,0,0,0,2,7361.32,2,7361.32,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000107,Cinnamon Sprinkler,SMALLWARE,CAPEX,179.2,01-05-2025,3,PCS,537.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,3,537.6,31-05-2025,3,537.6,0,0,0,0,0,0,0,3,537.6,3,537.6,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000102,Choco Fudge Delight,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,62.66,01-05-2025,4,PCS,250.63,56,3508.85,0,0,48,3007.59,0,0,0,0,48,3007.59,8,501.27,0,0,0,0,31-05-2025,1,62.66,31-05-2025,2,125.32,-1,-62.66,50,-2,-125.32,58,3634.18,4,250.63,2,125.32,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000089,Cold Brew Tiramisu,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,172.93,01-05-2025,4,PCS,691.72,46,7954.73,0,0,24,4150.3,0,0,0,0,24,4150.3,25,4323.23,0,0,0,0,31-05-2025,2,345.86,31-05-2025,2,345.86,0,0,50,1,172.93,48,8300.6,1,172.93,2,345.86,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000098,Sea Salt Caramel Brookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,76.7,01-05-2025,4,PCS,306.8,44,3374.8,0,0,21,1610.7,0,0,0,0,21,1610.7,25,1917.5,0,0,0,0,31-05-2025,4,306.8,31-05-2025,4,306.8,0,0,0,2,153.4,44,3374.8,2,153.4,4,306.8,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000106,Whipped Cream Dispenser 500 Ml,SMALLWARE,CAPEX,2301,01-05-2025,4,PCS,9204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,4,9204,31-05-2025,4,9204,0,0,0,0,0,0,0,4,9204,4,9204,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000076,Roasted Turkey Tomato & Cheese Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,191.31,01-05-2025,4,PCS,765.25,43,8226.48,0,0,25,4782.83,0,0,0,0,25,4782.83,25,4782.83,0,0,0,0,31-05-2025,1,191.31,31-05-2025,1,191.31,0,0,75,4,765.25,46,8800.41,-3,-573.94,1,191.31,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000051,Sipper - Biggest White With Steel Rim,SIPPERS/BOTTLES,RETAIL,434.29,01-05-2025,4,PCS,1737.14,0,0,10,4342.86,8,3474.29,0,0,0,0,8,3474.29,0,0,0,0,0,0,31-05-2025,6,2605.71,31-05-2025,6,2605.71,0,0,-50,0,0,8,3474.29,6,2605.71,6,2605.71,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000088,Nolen Gur Banoffee Jar,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,78.53,01-05-2025,4,PCS,314.12,53,4162.04,0,0,45,3533.81,0,0,0,0,45,3533.81,12,942.35,0,0,0,0,31-05-2025,2,157.06,31-05-2025,1,78.53,1,78.53,75,1,78.53,56,4397.63,0,0,1,78.53,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000097,Double Chocolate Chunk Cookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,65.41,01-05-2025,4,PCS,261.63,37,2420.07,0,0,24,1569.78,0,0,0,0,24,1569.78,16,1046.52,0,0,0,0,31-05-2025,3,196.22,31-05-2025,2,130.82,1,65.4,50,1,65.41,39,2550.89,1,65.41,2,130.82,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000099,Mushroom & Scrambled Egg White Broccomole Bagel,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,122.13,01-05-2025,5,PCS,610.65,42,5129.46,0,0,9,1099.17,0,0,0,0,9,1099.17,35,4274.55,0,0,0,0,31-05-2025,2,244.26,31-05-2025,2,244.26,0,0,60,-1,-122.13,45,5495.85,3,366.39,2,244.26,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000011,Cork Diary,LIFESTYLE ACCESSORIES,RETAIL,190,01-05-2025,5,PCS,950,0,0,0,0,1,190,0,0,0,0,1,190,0,0,0,0,0,0,31-05-2025,4,760,31-05-2025,4,760,0,0,20,0,0,1,190,4,760,4,760,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000100,Roasted Tomato & Bocconcini Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,170.07,01-05-2025,5,PCS,850.37,55,9354.04,0,0,23,3911.68,0,0,0,0,23,3911.68,30,5102.19,0,0,0,0,31-05-2025,3,510.22,31-05-2025,3,510.22,0,0,40,-4,-680.29,57,9694.16,7,1190.51,3,510.22,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000092,Sriracha Chicken & Avocado Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,139.9,01-05-2025,5,PCS,699.5,72,10072.86,0,0,47,6575.34,0,0,0,0,47,6575.34,28,3917.22,0,0,0,0,31-05-2025,3,419.7,31-05-2025,3,419.7,0,0,40,1,139.9,74,10352.66,2,279.8,3,419.7,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000013,Comfy Cup - Celeste - Light Green,MUGS/CUPS,RETAIL,77.6,01-05-2025,5,PCS,388,0,0,0,0,2,155.2,0,0,0,0,2,155.2,0,0,0,0,0,0,31-05-2025,4,310.4,31-05-2025,4,310.4,0,0,20,1,77.6,1,77.6,3,232.8,4,310.4,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000091,Oven Roasted Tomato Basil & Bocconcini Cheese Pide Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,28.24,01-05-2025,5,PCS,141.19,66,1863.67,0,0,46,1298.93,0,0,0,0,46,1298.93,30,847.13,0,0,0,0,31-05-2025,-1,-28.24,31-05-2025,0,0,-1,-28.24,100,5,141.19,71,2004.87,-5,-141.19,0,0,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000018,Coffee Mug - Classic - Innocent - Light Pink,MUGS/CUPS,RETAIL,95.9,01-05-2025,5,PCS,479.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,5,479.5,31-05-2025,0,0,5,479.5,100,-5,-479.5,5,479.5,5,479.5,0,0,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000103,Chipotle Paneer Bhurji Broccomole On Ciabatta Toast,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,65.05,01-05-2025,5,PCS,325.27,81,5269.33,0,0,40,2602.13,0,0,0,0,40,2602.13,28,1821.49,0,0,0,0,31-05-2025,2,130.11,31-05-2025,3,195.16,-1,-65.05,40,-15,-975.8,83,5399.42,18,1170.96,3,195.16,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000072,Herb Infused Roasted Chicken Toastie,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,86.48,01-05-2025,6,PCS,518.89,79,6832.09,0,0,34,2940.39,0,0,0,0,34,2940.39,49,4237.62,0,0,0,0,31-05-2025,2,172.96,31-05-2025,2,172.96,0,0,66.67,0,0,83,7178.01,2,172.96,2,172.96,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CNC0000024,Mexicana Coupe Glass,GLASSWARE,CROCKERY & CUTLERY,166.5,01-05-2025,6,PCS,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,6,999,31-05-2025,6,999,0,0,0,0,0,0,0,6,999,6,999,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,CAP0000134,Creamer For Tea,SMALLWARE,CAPEX,47.2,01-05-2025,6,PCS,283.2,0,0,0,0,0,0,0,0,0,0,0,0,1,47.2,0,0,0,0,31-05-2025,5,236,31-05-2025,5,236,0,0,16.67,0,0,1,47.2,5,236,5,236,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,PKG0000031,Kitchen Roll 1 Kg,DISPOSABLE PACKAGING - KITCHEN ROLL,DISPOSABLE TAKE AWAY PACKAGING,154.83,01-05-2025,6,PCS,928.98,0,0,20,3096.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,15,2322.46,31-05-2025,18,2786.95,-3,-464.49,-200,-8,-1238.65,8,1238.65,26,4025.6,18,2786.95,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000062,Hoodie - Xl,WINTER GARMENTS,RETAIL,675,01-05-2025,6,PCS,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,6,4050,31-05-2025,6,4050,0,0,0,0,0,0,0,6,4050,6,4050,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000084,Butter Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,32.38,01-05-2025,6,PCS,194.28,66,2137.03,0,0,55,1780.86,0,0,0,0,55,1780.86,23,744.72,0,0,0,0,31-05-2025,0,0,31-05-2025,0,0,0,0,100,6,194.28,72,2331.3,-6,-194.28,0,0,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000014,Comfy Cup - Coffee,MUGS/CUPS,RETAIL,70.73,01-05-2025,6,PCS,424.35,10,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31-05-2025,16,1131.6,31-05-2025,16,1131.6,0,0,-166.67,0,0,0,0,16,1131.6,16,1131.6,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000085,Cheesy Meatball Melt,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,125.76,01-05-2025,7,PCS,880.35,72,9055.04,0,0,35,4401.74,0,0,0,0,35,4401.74,39,4904.8,0,0,0,0,31-05-2025,4,503.06,31-05-2025,4,503.06,0,0,42.86,-1,-125.76,75,9432.3,5,628.82,4,503.06,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000041,The Ultimate Trail Mix - 70 Gms,RTE - SNACKS,RETAIL,143.74,01-05-2025,7,PCS,1006.17,46,6706.87,0,0,36,5174.58,0,0,0,0,36,5174.58,0,0,0,0,0,0,31-05-2025,18,2587.29,31-05-2025,19,2731.03,-1,-143.74,-171.43,2,287.48,34,4887.1,17,2443.55,19,2731.03,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000074,New Yorkshire Baked Cheesecake,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,166.84,01-05-2025,7,PCS,1167.88,88,14681.94,0,0,10,1668.4,0,0,0,0,10,1668.4,83,13847.74,0,0,0,0,31-05-2025,9,1501.56,31-05-2025,8,1334.72,1,166.84,-14.29,6,1001.04,87,14515.1,2,333.68,8,1334.72,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000090,Pecan & Date Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,103.92,01-05-2025,7,PCS,727.46,110,11431.49,0,0,18,1870.6,0,0,0,0,18,1870.6,82,8521.64,0,0,0,0,31-05-2025,0,0,31-05-2025,0,0,0,0,100,-17,-1766.68,117,12158.92,17,1766.68,0,0,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000055,Sipper Glass - 350 Ml - Celeste -Light Green,SIPPERS/BOTTLES,RETAIL,69.9,01-05-2025,7,PCS,489.3,0,0,0,0,1,69.9,0,0,0,0,1,69.9,0,0,0,0,0,0,31-05-2025,6,419.4,31-05-2025,6,419.4,0,0,14.29,0,0,1,69.9,6,419.4,6,419.4,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000075,Herb Chicken Open Puff Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,46.24,01-05-2025,7,PCS,323.71,79,3653.29,0,0,39,1803.54,0,0,0,0,39,1803.54,43,1988.52,0,0,0,0,31-05-2025,4,184.98,31-05-2025,4,184.98,0,0,42.86,0,0,82,3792.06,4,184.98,4,184.98,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000025,Ice Tea - Peach,RTD ICE TEAS - BOTTLE/CAN,RETAIL,67.8,01-05-2025,7,PCS,474.6,0,0,0,0,1,67.8,0,0,1,67.8,2,135.6,0,0,0,0,0,0,31-05-2025,0,0,31-05-2025,0,0,0,0,100,-5,-339,6,406.8,5,339,0,0,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000008,Pourover Assorted Box Of 5 Sachets,INSTANT COFFEE - DRY,RETAIL,246.04,01-05-2025,8,PCS,1968.33,20,5413.8,0,0,5,1230.21,0,0,0,0,5,1230.21,0,0,0,0,0,0,31-05-2025,23,5658.95,31-05-2025,23,5658.95,0,0,-187.5,0,0,5,1230.21,23,5658.95,23,5658.95,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000101,Jaggery Cinnamon Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,39.62,01-05-2025,8,PCS,316.99,110,4358.68,0,0,19,752.86,0,0,0,0,19,752.86,91,3605.79,0,0,0,0,31-05-2025,0,0,31-05-2025,0,0,0,0,100,-8,-316.99,118,4675.64,8,316.99,0,0,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000095,Smoked Cottage Cheese Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,119.42,01-05-2025,8,PCS,955.33,82,9792.11,0,0,43,5134.9,0,0,0,0,43,5134.9,35,4179.57,0,0,0,0,31-05-2025,2,238.83,31-05-2025,2,238.83,0,0,75,-10,-1194.16,88,10508.63,12,1433,2,238.83,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000086,Garlic Mushroom & Caramelized Onion Melt,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,116.63,01-05-2025,8,PCS,933.05,79,9213.86,0,0,42,4898.51,0,0,0,0,42,4898.51,31,3615.56,0,0,0,0,31-05-2025,6,699.79,31-05-2025,4,466.52,2,233.27,50,-10,-1166.31,83,9680.38,14,1632.84,4,466.52,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RAW0000093,Korean Chilli Garlic Mushroom Puff Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,39.93,01-05-2025,8,PCS,319.45,84,3354.22,0,0,52,2076.42,0,0,0,0,52,2076.42,29,1158,0,0,0,0,31-05-2025,5,199.66,31-05-2025,6,239.59,-1,-39.93,25,-5,-199.66,86,3434.08,11,439.24,6,239.59,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000015,Comfy Cup - Innocent - Light Pink,MUGS/CUPS,RETAIL,77.6,01-05-2025,8,PCS,620.8,0,0,0,0,1,77.6,0,0,0,0,1,77.6,0,0,0,0,0,0,31-05-2025,7,543.2,31-05-2025,7,543.2,0,0,12.5,0,0,1,77.6,7,543.2,7,543.2,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,RET0000006,Instant Classic Coffee Jar - 100Gm,INSTANT COFFEE - DRY,RETAIL,265.45,01-05-2025,8,PCS,2123.58,24,6443.52,0,0,9,2389.03,0,0,0,0,9,2389.03,0,0,0,0,0,0,31-05-2025,41,10883.35,31-05-2025,27,7167.08,14,3716.27,-237.5,4,1061.79,5,1327.24,23,6105.29,27,7167.08,
